model -1589867511,1589867760.032,0.81,0.1502,0.79,0.1616
model -1589867511,1589867760.545,0.84,0.1265,0.81,0.1306
model -1589867511,1589867761.048,0.81,0.1381,0.86,0.1181
model -1589867511,1589867761.521,0.82,0.1186,0.84,0.1198
model -1589867511,1589867761.991,0.79,0.1314,0.83,0.1303
model -1589867511,1589867762.494,0.76,0.1467,0.84,0.1458
model -1589867511,1589867762.955,0.8,0.1493,0.73,0.1689
model -1589867511,1589867763.402,0.88,0.1181,0.76,0.1546
model -1589867511,1589867763.894,0.78,0.1462,0.82,0.1475
model -1589867511,1589867764.36,0.77,0.1583,0.8,0.1487
model -1589867511,1589867764.866,0.79,0.161,0.76,0.145
model -1589867511,1589867765.377,0.83,0.1278,0.76,0.1439
model -1589867511,1589867765.865,0.79,0.1386,0.79,0.1532
model -1589867511,1589867766.386,0.91,0.1,0.7,0.177
model -1589867511,1589867766.853,0.83,0.1228,0.68,0.1864
model -1589867511,1589867767.333,0.8,0.1352,0.76,0.155
model -1589867511,1589867767.808,0.83,0.1497,0.72,0.1875
model -1589867511,1589867768.2,0.82,0.1243,0.75,0.1574
model -1589867511,1589867768.64,0.77,0.1561,0.69,0.1846
model -1589867511,1589867769.021,0.8,0.1374,0.74,0.1854
model -1589867511,1589867769.333,0.87,0.1059,0.76,0.1521
model -1589867511,1589867769.762,0.83,0.1208,0.7,0.193
model -1589867511,1589867770.255,0.77,0.1524,0.83,0.1385
model -1589867511,1589867770.684,0.79,0.1521,0.73,0.1929
model -1589867511,1589867771.08,0.77,0.1687,0.78,0.1544
model -1589867511,1589867771.449,0.74,0.1805,0.8,0.1454
model -1589867511,1589867771.714,0.76,0.1676,0.84,0.1305
model -1589867511,1589867771.925,0.82,0.131,0.74,0.1533
model -1589867511,1589867772.13,0.75,0.1751,0.8,0.1526
model -1589867511,1589867772.333,0.82,0.1316,0.74,0.176
model -1589867511,1589867772.554,0.82,0.1337,0.8,0.1427
model -1589867511,1589867772.77,0.82,0.1491,0.78,0.1679
model -1589867511,1589867772.969,0.75,0.1698,0.77,0.163
model -1589867511,1589867773.177,0.82,0.1335,0.81,0.1364
model -1589867511,1589867773.399,0.85,0.1297,0.76,0.155
model -1589867511,1589867773.619,0.76,0.1749,0.83,0.133
model -1589867511,1589867773.856,0.76,0.1662,0.77,0.1557
model -1589867511,1589867774.064,0.81,0.1296,0.75,0.1754
model -1589867511,1589867774.276,0.84,0.1234,0.72,0.1869
model -1589867511,1589867774.546,0.79,0.1423,0.82,0.1324
model -1589867511,1589867774.758,0.83,0.1319,0.78,0.1716
model -1589867511,1589867774.953,0.83,0.1215,0.68,0.2005
model -1589867511,1589867775.164,0.82,0.1262,0.74,0.1863
model -1589867511,1589867775.379,0.76,0.1594,0.71,0.2027
model -1589867511,1589867775.591,0.87,0.0875,0.72,0.177
model -1589867511,1589867775.792,0.85,0.1187,0.83,0.1384
model -1589867511,1589867776.001,0.84,0.1172,0.82,0.1383
model -1589867511,1589867776.209,0.82,0.1482,0.78,0.1649
model -1589867511,1589867776.428,0.86,0.1178,0.85,0.1282
model -1589867511,1589867776.63,0.82,0.1353,0.76,0.1471
model -1589867511,1589867776.838,0.73,0.1888,0.79,0.1395
model -1589867511,1589867777.04,0.79,0.1487,0.82,0.1173
model -1589867511,1589867777.241,0.8,0.1267,0.81,0.1445
model -1589867511,1589867777.459,0.76,0.1629,0.77,0.1622
model -1589867511,1589867777.669,0.76,0.1682,0.78,0.1474
model -1589867511,1589867777.889,0.82,0.1247,0.79,0.1514
model -1589867511,1589867778.105,0.87,0.1213,0.73,0.1701
model -1589867511,1589867778.304,0.78,0.1468,0.79,0.1477
model -1589867511,1589867778.515,0.77,0.1609,0.8,0.1412
model -1589867511,1589867778.723,0.81,0.1473,0.79,0.1433
model -1589867511,1589867778.943,0.79,0.1575,0.73,0.1698
model -1589867511,1589867779.149,0.83,0.1285,0.75,0.1698
model -1589867511,1589867779.354,0.82,0.1323,0.78,0.1748
model -1589867511,1589867779.577,0.81,0.1405,0.85,0.1288
model -1589867511,1589867779.81,0.84,0.1305,0.8,0.1468
model -1589867511,1589867780.022,0.79,0.1424,0.78,0.1629
model -1589867511,1589867780.226,0.78,0.1387,0.74,0.161
model -1589867511,1589867780.441,0.79,0.1416,0.79,0.1463
model -1589867511,1589867780.66,0.76,0.1555,0.73,0.1647
model -1589867511,1589867780.884,0.8,0.1217,0.81,0.1334
model -1589867511,1589867781.094,0.78,0.1517,0.78,0.1648
model -1589867511,1589867781.303,0.79,0.1395,0.82,0.1434
model -1589867511,1589867781.524,0.8,0.1214,0.78,0.1662
model -1589867511,1589867781.724,0.79,0.1673,0.74,0.167
model -1589867511,1589867781.938,0.8,0.1374,0.81,0.1357
model -1589867511,1589867782.139,0.78,0.158,0.74,0.1636
model -1589867511,1589867782.352,0.78,0.1688,0.79,0.1574
model -1589867511,1589867782.574,0.85,0.1202,0.83,0.1321
model -1589867511,1589867782.782,0.74,0.1849,0.67,0.2056
model -1589867511,1589867783.015,0.76,0.1624,0.81,0.1341
model -1589867511,1589867783.238,0.82,0.1386,0.73,0.1609
model -1589867511,1589867783.461,0.81,0.1514,0.76,0.1458
model -1589867511,1589867783.704,0.85,0.1026,0.83,0.1299
model -1589867511,1589867783.945,0.77,0.1509,0.8,0.1302
model -1589867511,1589867784.157,0.78,0.1522,0.78,0.1524
model -1589867511,1589867784.373,0.79,0.1457,0.77,0.155
model -1589867511,1589867784.597,0.93,0.0888,0.79,0.1561
model -1589867511,1589867784.813,0.72,0.1749,0.77,0.1525
model -1589867511,1589867785.071,0.82,0.1373,0.86,0.1306
model -1589867511,1589867785.286,0.81,0.1262,0.83,0.1342
model -1589867511,1589867785.496,0.84,0.1246,0.75,0.1596
model -1589867511,1589867785.711,0.8,0.1307,0.75,0.162
model -1589867511,1589867785.938,0.74,0.1616,0.8,0.1496
model -1589867511,1589867786.153,0.82,0.1354,0.78,0.1562
model -1589867511,1589867786.374,0.85,0.1258,0.85,0.1169
model -1589867511,1589867786.604,0.8,0.1481,0.84,0.1437
model -1589867511,1589867786.819,0.87,0.0979,0.82,0.1411
model -1589867511,1589867787.04,0.82,0.1416,0.71,0.202
model -1589867511,1589867787.256,0.73,0.1815,0.77,0.1635
model -1589867511,1589867787.483,0.81,0.1198,0.81,0.1367
model -1589867511,1589867787.704,0.76,0.1749,0.83,0.1222
model -1589867511,1589867787.92,0.76,0.165,0.78,0.1393
model -1589867511,1589867788.153,0.75,0.1657,0.75,0.1553
model -1589867511,1589867788.381,0.75,0.1603,0.81,0.127
model -1589867511,1589867788.607,0.84,0.1207,0.83,0.1087
model -1589867511,1589867788.867,0.84,0.1216,0.72,0.1827
model -1589867511,1589867789.082,0.83,0.125,0.77,0.1667
model -1589867511,1589867789.293,0.77,0.1479,0.77,0.1414
model -1589867511,1589867789.51,0.88,0.0931,0.8,0.1541
model -1589867511,1589867789.762,0.83,0.1029,0.82,0.135
model -1589867511,1589867789.971,0.76,0.1654,0.82,0.1314
model -1589867511,1589867790.201,0.73,0.1802,0.8,0.1395
model -1589867511,1589867790.478,0.77,0.1505,0.73,0.1743
model -1589867511,1589867790.696,0.81,0.155,0.75,0.1743
model -1589867511,1589867790.921,0.79,0.152,0.82,0.119
model -1589867511,1589867791.137,0.76,0.1688,0.77,0.1718
model -1589867511,1589867791.367,0.74,0.1809,0.78,0.1307
model -1589867511,1589867791.595,0.82,0.144,0.83,0.142
model -1589867511,1589867791.815,0.84,0.1282,0.75,0.1792
model -1589867511,1589867792.064,0.83,0.1267,0.75,0.1737
model -1589867511,1589867792.299,0.83,0.1033,0.79,0.139
model -1589867511,1589867792.523,0.86,0.1095,0.73,0.1682
model -1589867511,1589867792.733,0.85,0.1167,0.82,0.1382
model -1589867511,1589867792.996,0.81,0.128,0.71,0.1732
model -1589867511,1589867793.265,0.82,0.1269,0.69,0.1733
model -1589867511,1589867793.487,0.77,0.1504,0.82,0.126
model -1589867511,1589867793.722,0.8,0.149,0.75,0.1858
model -1589867511,1589867793.955,0.8,0.1554,0.71,0.189
model -1589867511,1589867794.183,0.78,0.1258,0.82,0.1366
model -1589867511,1589867794.535,0.8,0.1292,0.83,0.148
model -1589867511,1589867795.114,0.83,0.1232,0.67,0.2034
model -1589867511,1589867795.711,0.81,0.1341,0.73,0.1675
model -1589867511,1589867796.408,0.8,0.136,0.84,0.1232
model -1589867511,1589867797.003,0.79,0.1589,0.8,0.1471
model -1589867511,1589867797.564,0.72,0.1828,0.84,0.1355
model -1589867511,1589867798.052,0.81,0.1263,0.73,0.193
model -1589867511,1589867798.588,0.75,0.1696,0.72,0.1886
model -1589867511,1589867799.153,0.77,0.1571,0.8,0.1429
model -1589867511,1589867799.72,0.75,0.1547,0.74,0.1601
model -1589867511,1589867800.215,0.75,0.1694,0.7,0.2188
model -1589867511,1589867800.719,0.77,0.1696,0.77,0.1686
model -1589867511,1589867801.221,0.74,0.167,0.83,0.1384
model -1589867511,1589867801.69,0.74,0.1558,0.77,0.146
model -1589867511,1589867802.085,0.88,0.1035,0.72,0.1884
model -1589867511,1589867802.356,0.84,0.1187,0.73,0.1944
model -1589867511,1589867802.627,0.7,0.1883,0.8,0.1472
model -1589867511,1589867802.85,0.79,0.1642,0.77,0.1691
model -1589867511,1589867803.217,0.67,0.1963,0.75,0.155
model -1589867511,1589867803.714,0.85,0.1368,0.75,0.1808
model -1589867511,1589867804.235,0.71,0.2029,0.64,0.2298
model -1589867511,1589867804.946,0.68,0.2038,0.75,0.1523
model -1589867511,1589867805.569,0.81,0.1355,0.73,0.174
model -1589867511,1589867806.134,0.75,0.1657,0.81,0.1405
model -1589867511,1589867806.714,0.83,0.1301,0.74,0.1812
model -1589867511,1589867807.251,0.76,0.1744,0.77,0.1732
model -1589867511,1589867807.728,0.75,0.1692,0.78,0.1551
model -1589867511,1589867808.218,0.79,0.135,0.72,0.1938
model -1589867511,1589867808.818,0.78,0.1664,0.85,0.1174
model -1589867511,1589867809.372,0.83,0.1257,0.81,0.1477
model -1589867511,1589867809.945,0.8,0.1345,0.77,0.1727
model -1589867511,1589867810.617,0.84,0.1186,0.78,0.1471
model -1589867511,1589867811.074,0.78,0.1546,0.76,0.1559
model -1589867511,1589867811.662,0.84,0.1225,0.75,0.1628
model -1589867511,1589867812.208,0.76,0.1615,0.74,0.1763
model -1589867511,1589867812.76,0.88,0.1125,0.81,0.126
model -1589867511,1589867813.195,0.84,0.1313,0.74,0.1684
model -1589867511,1589867813.563,0.71,0.1714,0.84,0.1218
model -1589867511,1589867813.987,0.73,0.1691,0.82,0.156
model -1589867511,1589867814.439,0.79,0.1315,0.8,0.1341
model -1589867511,1589867815.152,0.83,0.1264,0.83,0.1366
model -1589867511,1589867815.666,0.84,0.1198,0.77,0.1648
model -1589867511,1589867816.153,0.8,0.1564,0.79,0.1611
model -1589867511,1589867816.605,0.75,0.151,0.75,0.1522
model -1589867511,1589867817.121,0.84,0.1333,0.84,0.1311
model -1589867511,1589867817.585,0.86,0.1099,0.81,0.1224
model -1589867511,1589867817.999,0.85,0.1209,0.76,0.1721
model -1589867511,1589867818.469,0.84,0.1097,0.79,0.1544
model -1589867511,1589867818.852,0.84,0.1252,0.79,0.1714
model -1589867511,1589867819.247,0.79,0.1491,0.77,0.1487
model -1589867511,1589867819.647,0.8,0.1525,0.76,0.1691
model -1589867511,1589867820.022,0.76,0.1676,0.8,0.1328
model -1589867511,1589867820.436,0.77,0.167,0.74,0.1759
model -1589867511,1589867820.903,0.78,0.1345,0.7,0.192
model -1589867511,1589867821.342,0.77,0.1353,0.71,0.1976
model -1589867511,1589867821.847,0.87,0.1039,0.82,0.1443
model -1589867511,1589867822.267,0.9,0.1062,0.79,0.129
model -1589867511,1589867822.712,0.77,0.1493,0.77,0.168
model -1589867511,1589867823.122,0.72,0.1892,0.78,0.1472
model -1589867511,1589867823.506,0.81,0.1125,0.81,0.1299
model -1589867511,1589867823.917,0.81,0.1317,0.76,0.1777
model -1589867511,1589867824.33,0.76,0.1706,0.74,0.184
model -1589867511,1589867824.78,0.78,0.1447,0.82,0.1495
model -1589867511,1589867825.158,0.8,0.132,0.82,0.1248
model -1589867511,1589867825.578,0.86,0.1193,0.76,0.1659
model -1589867511,1589867826.059,0.81,0.1501,0.72,0.1922
model -1589867511,1589867826.424,0.81,0.1361,0.71,0.209
model -1589867511,1589867826.777,0.79,0.154,0.74,0.1866
model -1589867511,1589867827.122,0.73,0.1759,0.8,0.1281
model -1589867511,1589867827.459,0.82,0.1258,0.75,0.1652
model -1589867511,1589867827.755,0.82,0.1331,0.74,0.1806
model -1589867511,1589867828.072,0.8,0.1424,0.86,0.1198
model -1589867511,1589867828.357,0.84,0.1187,0.84,0.1157
model -1589867511,1589867828.678,0.84,0.107,0.78,0.1456
model -1589867511,1589867828.928,0.81,0.1332,0.74,0.1765
model -1589867511,1589867829.149,0.79,0.1559,0.73,0.189
model -1589867511,1589867829.356,0.82,0.1375,0.83,0.1394
model -1589867511,1589867829.626,0.8,0.1302,0.77,0.1568
model -1589867511,1589867829.837,0.81,0.1429,0.73,0.1725
model -1589867511,1589867830.072,0.83,0.122,0.75,0.1577
model -1589867511,1589867830.285,0.83,0.1276,0.83,0.1249
model -1589867511,1589867830.491,0.77,0.1644,0.84,0.1311
model -1589867511,1589867830.694,0.87,0.1128,0.84,0.1242
model -1589867511,1589867830.906,0.75,0.1659,0.84,0.1218
model -1589867511,1589867831.126,0.79,0.1406,0.81,0.1429
model -1589867511,1589867831.333,0.79,0.1503,0.76,0.159
model -1589867511,1589867831.548,0.81,0.1285,0.75,0.1732
model -1589867511,1589867831.752,0.86,0.0889,0.78,0.1591
model -1589867511,1589867831.954,0.81,0.1366,0.74,0.1652
model -1589867511,1589867832.189,0.82,0.1351,0.78,0.1451
model -1589867511,1589867832.382,0.8,0.1337,0.76,0.1512
model -1589867511,1589867832.586,0.73,0.1786,0.79,0.1547
model -1589867511,1589867832.79,0.83,0.1103,0.7,0.1935
model -1589867511,1589867832.986,0.7,0.1854,0.83,0.1111
model -1589867511,1589867833.204,0.84,0.112,0.83,0.1247
model -1589867511,1589867833.413,0.83,0.1166,0.8,0.1546
model -1589867511,1589867833.622,0.8,0.1481,0.73,0.1776
model -1589867511,1589867833.822,0.85,0.1216,0.83,0.1251
model -1589867511,1589867834.04,0.8,0.1355,0.84,0.1136
model -1589867511,1589867834.274,0.86,0.1071,0.76,0.1534
model -1589867511,1589867834.495,0.86,0.1142,0.81,0.1351
model -1589867511,1589867834.716,0.78,0.1435,0.79,0.1461
model -1589867511,1589867834.955,0.75,0.1568,0.77,0.1583
model -1589867511,1589867835.201,0.91,0.0912,0.79,0.1626
model -1589867511,1589867835.457,0.8,0.1368,0.76,0.1604
model -1589867511,1589867835.665,0.8,0.1424,0.77,0.1583
model -1589867511,1589867835.88,0.79,0.1534,0.81,0.1454
model -1589867511,1589867836.081,0.86,0.1064,0.73,0.1622
model -1589867511,1589867836.317,0.82,0.1231,0.8,0.1404
model -1589867511,1589867836.529,0.89,0.0923,0.72,0.184
model -1589867511,1589867836.74,0.87,0.1155,0.72,0.1767
model -1589867511,1589867836.958,0.8,0.1284,0.74,0.1742
model -1589867511,1589867837.172,0.84,0.138,0.71,0.1827
model -1589867511,1589867837.437,0.84,0.1161,0.77,0.1485
model -1589867511,1589867837.694,0.79,0.1428,0.75,0.1697
model -1589867511,1589867837.9,0.85,0.1106,0.78,0.1557
model -1589867511,1589867838.05,0.85,0.1013,0.81,0.1453
model -1589867511,1589867838.321,0.85,0.109,0.7,0.1812
model -1589867511,1589867838.541,0.79,0.145,0.78,0.1743
model -1589867511,1589867838.76,0.8,0.1283,0.82,0.1355
model -1589867511,1589867838.967,0.82,0.1422,0.75,0.166
model -1589867511,1589867839.17,0.74,0.1795,0.76,0.1731
model -1589867511,1589867839.55,0.74,0.1638,0.73,0.1823
model -1589867511,1589867840.096,0.86,0.107,0.72,0.1878
model -1589867511,1589867840.593,0.78,0.1547,0.74,0.181
model -1589867511,1589867841.112,0.82,0.136,0.73,0.1776
model -1589867511,1589867841.708,0.83,0.1352,0.74,0.187
model -1589867511,1589867842.25,0.83,0.1246,0.79,0.1328
model -1589867511,1589867842.923,0.77,0.1516,0.78,0.142
model -1589867511,1589867843.438,0.83,0.1197,0.81,0.1317
model -1589867511,1589867844.009,0.79,0.1226,0.82,0.1284
model -1589867511,1589867844.661,0.83,0.1422,0.69,0.1939
model -1589867511,1589867845.374,0.79,0.1414,0.83,0.1432
model -1589867511,1589867846.029,0.84,0.1037,0.84,0.1179
model -1589867511,1589867846.615,0.88,0.0955,0.75,0.166
model -1589867511,1589867847.036,0.83,0.1052,0.81,0.1396
model -1589867511,1589867847.299,0.82,0.1126,0.8,0.1532
model -1589867511,1589867847.605,0.84,0.1023,0.83,0.1152
model -1589867511,1589867847.87,0.85,0.1143,0.8,0.1424
model -1589867511,1589867848.135,0.8,0.1434,0.82,0.1384
model -1589867511,1589867848.363,0.91,0.0819,0.79,0.1591
model -1589867511,1589867848.743,0.87,0.1065,0.77,0.1548
model -1589867511,1589867848.997,0.9,0.0907,0.68,0.2013
model -1589867511,1589867849.232,0.8,0.1421,0.8,0.1281
model -1589867511,1589867849.459,0.88,0.1045,0.77,0.1563
model -1589867511,1589867849.696,0.84,0.118,0.8,0.1432
model -1589867511,1589867849.907,0.76,0.1682,0.85,0.1233
model -1589867511,1589867850.138,0.82,0.1443,0.75,0.1825
model -1589867511,1589867850.375,0.85,0.1104,0.75,0.2013
model -1589867511,1589867850.587,0.78,0.1549,0.82,0.135
model -1589867511,1589867850.835,0.81,0.1462,0.73,0.173
model -1589867511,1589867851.046,0.83,0.1253,0.72,0.1935
model -1589867511,1589867851.277,0.87,0.1025,0.77,0.1534
model -1589867511,1589867851.502,0.83,0.1231,0.78,0.143
model -1589867511,1589867851.717,0.76,0.1625,0.76,0.1581
model -1589867511,1589867851.933,0.85,0.1274,0.82,0.1448
model -1589867511,1589867852.15,0.81,0.1425,0.72,0.1734
model -1589867511,1589867852.401,0.85,0.1146,0.82,0.1331
model -1589867511,1589867852.617,0.84,0.1218,0.83,0.1184
model -1589867511,1589867852.844,0.83,0.1307,0.76,0.1732
model -1589867511,1589867853.104,0.8,0.1235,0.68,0.2124
model -1589867511,1589867853.335,0.84,0.1157,0.8,0.1461
model -1589867511,1589867853.568,0.8,0.1279,0.72,0.2043
model -1589867511,1589867853.796,0.78,0.1368,0.79,0.1632
model -1589867511,1589867854.008,0.8,0.1353,0.75,0.1737
model -1589867511,1589867854.252,0.84,0.1186,0.78,0.1465
model -1589867511,1589867854.598,0.82,0.1368,0.79,0.1471
model -1589867511,1589867854.877,0.78,0.1341,0.82,0.1222
model -1589867511,1589867855.119,0.86,0.1078,0.82,0.1302
model -1589867511,1589867855.357,0.78,0.1596,0.68,0.1935
model -1589867511,1589867855.749,0.81,0.1218,0.76,0.1897
model -1589867511,1589867856.089,0.73,0.1537,0.83,0.1382
model -1589867511,1589867856.356,0.79,0.1499,0.78,0.1558
model -1589867511,1589867856.575,0.89,0.1042,0.83,0.1293
model -1589867511,1589867856.821,0.75,0.1655,0.75,0.1786
model -1589867511,1589867857.101,0.81,0.1536,0.81,0.1475
model -1589867511,1589867857.321,0.88,0.1209,0.84,0.1218
model -1589867511,1589867857.558,0.78,0.1397,0.77,0.1722
model -1589867511,1589867857.77,0.88,0.0885,0.82,0.1644
model -1589867511,1589867857.984,0.8,0.1268,0.85,0.109
model -1589867511,1589867858.189,0.81,0.1482,0.83,0.1114
model -1589867511,1589867858.419,0.83,0.1245,0.79,0.1582
model -1589867511,1589867858.656,0.93,0.0705,0.86,0.1061
model -1589867511,1589867858.873,0.72,0.1748,0.77,0.1444
model -1589867511,1589867859.092,0.85,0.1219,0.8,0.1482
model -1589867511,1589867859.305,0.85,0.1058,0.86,0.1174
model -1589867511,1589867859.562,0.84,0.1208,0.75,0.1834
model -1589867511,1589867859.781,0.8,0.1279,0.73,0.1765
model -1589867511,1589867859.992,0.74,0.162,0.76,0.1888
model -1589867511,1589867860.201,0.85,0.1124,0.89,0.0987
model -1589867511,1589867860.644,0.83,0.1145,0.81,0.14
model -1589867511,1589867861.197,0.87,0.1131,0.71,0.1966
model -1589867511,1589867861.686,0.87,0.0909,0.8,0.1528
model -1589867511,1589867862.176,0.83,0.1352,0.77,0.1606
model -1589867511,1589867862.645,0.77,0.1589,0.75,0.1624
model -1589867511,1589867863.123,0.82,0.1142,0.78,0.1689
model -1589867511,1589867863.603,0.8,0.1578,0.77,0.1672
model -1589867511,1589867864.089,0.79,0.1492,0.75,0.143
model -1589867511,1589867864.603,0.82,0.1368,0.83,0.1211
model -1589867511,1589867865.142,0.79,0.1392,0.78,0.1402
model -1589867511,1589867865.676,0.85,0.1148,0.74,0.1845
model -1589867511,1589867866.301,0.83,0.1151,0.81,0.1311
model -1589867511,1589867866.787,0.85,0.1176,0.78,0.1548
model -1589867511,1589867867.248,0.83,0.1387,0.74,0.1606
model -1589867511,1589867867.762,0.89,0.0837,0.72,0.1952
model -1589867511,1589867868.241,0.87,0.0936,0.75,0.177
model -1589867511,1589867868.734,0.76,0.152,0.74,0.1719
model -1589867511,1589867869.223,0.77,0.1609,0.68,0.1971
model -1589867511,1589867869.829,0.8,0.1345,0.8,0.137
model -1589867511,1589867870.345,0.82,0.1481,0.69,0.1998
model -1589867511,1589867870.867,0.83,0.1219,0.77,0.1678
model -1589867511,1589867871.33,0.79,0.1485,0.77,0.1594
model -1589867511,1589867871.77,0.76,0.1679,0.77,0.1433
model -1589867511,1589867872.2,0.82,0.1306,0.73,0.1505
model -1589867511,1589867872.728,0.87,0.1027,0.71,0.211
model -1589867511,1589867873.295,0.87,0.1147,0.83,0.1216
model -1589867511,1589867873.764,0.9,0.0927,0.77,0.1622
model -1589867511,1589867874.279,0.86,0.0965,0.81,0.1181
model -1589867511,1589867874.805,0.87,0.1078,0.76,0.1744
model -1589867511,1589867875.283,0.81,0.1224,0.81,0.1402
model -1589867511,1589867875.745,0.85,0.1117,0.8,0.1453
model -1589867511,1589867876.222,0.8,0.1304,0.83,0.1332
model -1589867511,1589867876.681,0.82,0.1418,0.72,0.1971
model -1589867511,1589867877.178,0.78,0.1503,0.73,0.1776
model -1589867511,1589867877.586,0.84,0.1084,0.75,0.1679
model -1589867511,1589867878.071,0.87,0.1146,0.75,0.1539
model -1589867511,1589867878.578,0.88,0.1027,0.76,0.1806
model -1589867511,1589867879.031,0.83,0.1284,0.8,0.1506
model -1589867511,1589867879.437,0.79,0.1287,0.81,0.1208
model -1589867511,1589867879.847,0.8,0.147,0.79,0.1538
model -1589867511,1589867880.276,0.77,0.1569,0.78,0.1518
model -1589867511,1589867880.67,0.84,0.1096,0.76,0.169
model -1589867511,1589867881.085,0.78,0.1626,0.83,0.1123
model -1589867511,1589867881.502,0.78,0.141,0.77,0.1517
model -1589867511,1589867881.913,0.78,0.1461,0.81,0.1353
model -1589867511,1589867882.318,0.8,0.1514,0.67,0.2069
model -1589867511,1589867882.682,0.76,0.1606,0.83,0.1225
model -1589867511,1589867883.06,0.84,0.1517,0.79,0.15
model -1589867511,1589867883.433,0.8,0.1413,0.76,0.18
model -1589867511,1589867883.783,0.86,0.0978,0.76,0.1549
model -1589867511,1589867884.164,0.85,0.1087,0.77,0.1429
model -1589867511,1589867884.542,0.77,0.1688,0.82,0.1528
model -1589867511,1589867884.911,0.8,0.1563,0.73,0.1775
model -1589867511,1589867885.306,0.72,0.193,0.73,0.1931
model -1589867511,1589867885.671,0.83,0.1277,0.69,0.219
model -1589867511,1589867885.952,0.76,0.1691,0.75,0.185
model -1589867511,1589867886.251,0.72,0.1904,0.78,0.1755
model -1589867511,1589867886.515,0.79,0.1509,0.75,0.1719
model -1589867511,1589867886.768,0.76,0.1703,0.74,0.1804
model -1589867511,1589867887.046,0.84,0.1293,0.76,0.1626
model -1589867511,1589867887.314,0.8,0.1472,0.79,0.1528
model -1589867511,1589867887.532,0.75,0.1652,0.76,0.1706
model -1589867511,1589867887.738,0.8,0.1335,0.67,0.2123
model -1589867511,1589867888.011,0.68,0.1874,0.8,0.1333
model -1589867511,1589867888.267,0.84,0.116,0.81,0.1434
model -1589867511,1589867888.481,0.8,0.1441,0.79,0.1406
model -1589867511,1589867888.685,0.87,0.0998,0.7,0.1864
model -1589867511,1589867888.885,0.78,0.1469,0.8,0.1288
model -1589867511,1589867889.091,0.83,0.1146,0.73,0.1619
model -1589867511,1589867889.365,0.77,0.151,0.78,0.158
model -1589867511,1589867889.581,0.9,0.1033,0.81,0.1384
model -1589867511,1589867889.792,0.86,0.1186,0.79,0.1523
model -1589867511,1589867889.996,0.75,0.1592,0.79,0.1505
model -1589867511,1589867890.223,0.78,0.1534,0.73,0.1844
model -1589867511,1589867890.469,0.82,0.1327,0.78,0.1632
model -1589867511,1589867890.715,0.85,0.1084,0.8,0.1536
model -1589867511,1589867891.011,0.88,0.1221,0.75,0.1654
model -1589867511,1589867891.275,0.78,0.1609,0.78,0.1664
model -1589867511,1589867891.506,0.74,0.1585,0.79,0.149
model -1589867511,1589867891.732,0.82,0.1319,0.81,0.1395
model -1589867511,1589867891.949,0.86,0.1046,0.81,0.1294
model -1589867511,1589867892.158,0.82,0.1166,0.78,0.1401
model -1589867511,1589867892.377,0.89,0.0968,0.74,0.1694
model -1589867511,1589867892.599,0.82,0.1307,0.86,0.1237
model -1589867511,1589867892.818,0.78,0.1609,0.73,0.1844
model -1589867511,1589867893.046,0.83,0.137,0.82,0.1159
model -1589867511,1589867893.383,0.76,0.1666,0.82,0.1556
model -1589867511,1589867893.803,0.76,0.1643,0.77,0.1501
model -1589867511,1589867894.193,0.84,0.1334,0.78,0.1692
model -1589867511,1589867894.642,0.84,0.116,0.66,0.2151
model -1589867511,1589867895.227,0.91,0.0873,0.7,0.183
model -1589867511,1589867895.66,0.85,0.1198,0.83,0.125
model -1589867511,1589867896.069,0.83,0.1334,0.77,0.1721
model -1589867511,1589867896.491,0.8,0.1535,0.71,0.1914
model -1589867511,1589867896.877,0.88,0.1054,0.79,0.1469
model -1589867511,1589867897.297,0.82,0.1288,0.73,0.185
model -1589867511,1589867897.762,0.8,0.1532,0.74,0.1673
model -1589867511,1589867898.161,0.8,0.1286,0.74,0.168
model -1589867511,1589867898.498,0.83,0.1235,0.81,0.1318
model -1589867511,1589867898.872,0.9,0.101,0.77,0.1867
model -1589867511,1589867899.428,0.81,0.133,0.76,0.1817
model -1589867511,1589867899.78,0.81,0.1346,0.76,0.1715
model -1589867511,1589867900.087,0.8,0.1393,0.8,0.14
model -1589867511,1589867900.585,0.76,0.1608,0.77,0.1437
model -1589867511,1589867901.069,0.86,0.1089,0.84,0.1165
model -1589867511,1589867901.525,0.84,0.1115,0.74,0.2004
model -1589867511,1589867901.941,0.81,0.1267,0.7,0.1942
model -1589867511,1589867902.341,0.86,0.1175,0.81,0.1582
model -1589867511,1589867902.745,0.89,0.0926,0.83,0.1236
model -1589867511,1589867903.236,0.88,0.1117,0.81,0.1299
model -1589867511,1589867903.702,0.82,0.1411,0.75,0.1755
model -1589867511,1589867904.113,0.78,0.1391,0.73,0.1878
model -1589867511,1589867904.497,0.87,0.0973,0.86,0.1209
model -1589867511,1589867904.88,0.8,0.1368,0.76,0.1558
model -1589867511,1589867905.305,0.87,0.1027,0.76,0.1557
model -1589867511,1589867905.741,0.83,0.1141,0.69,0.2051
model -1589867511,1589867906.045,0.76,0.1658,0.76,0.1571
model -1589867511,1589867906.253,0.85,0.1185,0.84,0.1241
model -1589867511,1589867906.465,0.79,0.1542,0.68,0.1844
model -1589867511,1589867906.727,0.88,0.1103,0.77,0.1671
model -1589867511,1589867906.944,0.81,0.1483,0.82,0.1207
